Publishing_Year;Book_Name;Author;Language_Code;Author_Rating;Book_Average_Rating;Book_Ratings_Count;Gross_sales/ Bruttoumsatz;Publisher_Revenue;Publisher;Verfilmt;Genre_standardized
1988.0;The Queen of the Damned;Anne Rice;en;Intermediate;3.86;110693.0;223.74;134244.0;Amazon Digital Services,  Inc,;Ja;Horror / Vampire Novel
1920.0;The Age of Innocence;Edith Wharton, Maureen Howard;en;Intermediate;3.93;102646.0;1188.76;713256.0;Amazon Digital Services,  Inc,;Ja;Historical Fiction
1976.0;The Selfish Gene;Richard Dawkins;en;Excellent;4.11;96564.0;897.75;538.65;Amazon Digital Services,  Inc,;Nein;Science Fiction
2001.0;Year of Wonders: A Novel of the Plague;Geraldine Brooks;en;Intermediate;4.0;104283.0;221.76;0.0;Amazon Digital Services,  Inc,;Nein;Historical Fiction
1992.0;The Black Echo;Michael Connelly;en;Excellent;4.08;98591.0;1274.56;764736.0;Amazon Digital Services,  Inc,;Nein;Crime / Thriller
1938.0;Anthem;Ayn Rand;en;Intermediate;3.62;95620.0;1112.77;0.0;Amazon Digital Services,  Inc,;Nein;Science Fiction
2011.0;Gabriel's Inferno;Sylvain Reynard;en;Excellent;4.02;119633.0;1781.77;1069062.0;Penguin;Nein;Romance / Erotica
1978.0;Cloudy with a Chance of Meatballs;Judi Barrett, Ron Barrett;en;Excellent;4.15;104677.0;1662.78;997668.0;Penguin;Ja;Children's Picture Book
2010.0;Major Pettigrew's Last Stand;Helen Simonson;en;Intermediate;3.87;97745.0;660.79;396474.0;Simon and Schuster Digital Sales Inc;Ja;Contemporary Fiction / Romance
2009.0;Vision in White;Nora Roberts;en;Excellent;4.1;103933.0;437.8;262.68;Random;Nein;Romance / Contemporary
2006.0;The Tenth Circle;Jodi Picoult;en;Novice;3.48;99170.0;3955.6;2373.36;Amazon Digital Services,  Inc,;Nein;Drama / Psychological Thriller
2011.0;The Throne of Fire;Rick Riordan;en;Excellent;4.2;116360.0;2067.36;1240416.0;Amazon Digital Services,  Inc,;Nein;Fantasy / Young Adult
2005.0;Old Man's War;John Scalzi;en;Excellent;4.23;97653.0;1311.81;787086.0;Macmillan;Nein;Science Fiction
1992.0;Gerald's Game;Stephen King;en;Famous;3.47;100158.0;433.82;260292.0;Amazon Digital Services,  Inc,;Ja;Horror / Psychological Thriller
1996.0;Two for the Dough;Janet Evanovich;en;Excellent;4.11;116171.0;2177.82;1306692.0;Amazon Digital Services,  Inc,;Nein;Cozy Crime / Crime
1931.0;The Joy of Cooking;Irma S, Rombauer, Marion Rombauer Becker, Ethan Becker;en;Excellent;4.14;102348.0;1864.03;1118418.0;Hachette;Nein;Cookbook / Non-Fiction
1974.0;The Forever War;Joe Haldeman;en;Excellent;4.15;87636.0;214.83;128898.0;Amazon Digital Services,  Inc,;Nein;Science Fiction / Military SF
1994.0;Insomnia;Stephen King, Bettina Blanch Tyroller;es;Intermediate;3.79;100972.0;2311.05;1386.63;Random;Ja;Horror / Mystery
2003.0;Reading Lolita in Tehran: A Memoir in Books;Azar Nafisi;en;Intermediate;3.57;94696.0;1072.85;0.0;Amazon Digital Services,  Inc,;Nein;Memoir / Literary Criticism
2006.0;The Blade Itself;Joe Abercrombie;en;Excellent;4.14;97501.0;1717.85;1030.71;Random;Nein;Fantasy / Dark Fantasy
2002.0;The Arctic Incident;Eoin Colfer;en;Intermediate;3.94;108031.0;642.85;385.71;Amazon Digital Services,  Inc,;Ja;Young Adult / Fantasy / Adventure
1993.0;The Shipping News;Annie Proulx;en;Intermediate;3.83;103151.0;1281.86;0.0;Amazon Digital Services,  Inc,;Ja;Contemporary Fiction / Drama
2015.0;All the Bright Places;Jennifer Niven,;en;Excellent;4.19;613419.0;423.87;254322.0;Harper;Ja;Young Adult / Contemporary Fiction
1997.0;Dear  Dead;Kathy Reichs;en;Intermediate;3.86;154100.0;1062.87;637722.0;Hachette;Ja;Mystery
2007.0;The Alchemyst: The Secrets of The Immortal Nicholas Flamel;Michael Scott;en;Intermediate;3.84;58396.0;1693.88;1016328.0;Penguin;Nein;Young Adult / Fantasy
2011.0;The Marriage Plot;Jeffrey Eugenides;en;Novice;3.42;90551.0;1080.32;648192.0;Random;Nein;Literary Fiction / Contemporary
1998.0;Hija de la fortuna;Isabel Allende, Margaret Sayers Peden;en;Intermediate;3.89;89770.0;630.89;0.0;Amazon Digital Services,  Inc,;Nein;Historical Fiction
2015.0;Luckiest Girl Alive;Jessica Knoll;en;Novice;3.48;82504.0;2007.6;1204.56;Simon and Schuster Digital Sales Inc;Ja;Thriller / Psychological Fiction
2004.0;Crank (Crank, #1);Ellen Hopkins;en;Excellent;4.16;104168.0;833.91;0.0;Amazon Digital Services,  Inc,;Ja;Young Adult / Contemporary
2012.0;The Raven Boys;Maggie Stiefvater;en;Excellent;4.05;121727.0;206.91;124146.0;Amazon Digital Services,  Inc,;Ja;Young Adult / Fantasy / Paranormal
1954.0;I Am Legend and Other Stories;Richard Matheson;en;Intermediate;3.99;98795.0;621.92;0.0;Amazon Digital Services,  Inc,;Ja;Science Fiction
2008.0;Olive Kitteridge;Elizabeth Strout;en;Intermediate;3.78;85019.0;205.92;0.0;Amazon Digital Services,  Inc,;Ja;Literary Fiction / Contemporary
2014.0;Not that Kind of Girl;Lena Dunham, Joana Avillez;en;Novice;3.33;88251.0;1245.92;747552.0;Random;Nein;Memoir / Non-fiction
2001.0;Good to Great: Why Some Companies Make the Leap,,, and Others Don't;James C, Collins;en;Excellent;4.04;85277.0;1032.93;0.0;Amazon Digital Services,  Inc,;Nein;Business / Non-fiction
2009.0;Fire;Kristin Cashore;en;Excellent;4.12;98180.0;2457.95;1474.77;Penguin;Nein;Young Adult / Fantasy
1952.0;En attendant Godot;Samuel Beckett;en;Intermediate;3.81;98950.0;1621.97;973182.0;Penguin;Ja;Drama / Absurdist Theatre
1906.0;White Fang;Jack London;en;Intermediate;3.94;100223.0;1703.17;1021902.0;Random;Ja;Classic / Adventure
2003.0;Wolves of the Calla;Stephen King, Bernie Wrightson;en;Excellent;4.17;98182.0;603.98;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy / Adventure
2000.0;His Dark Materials;Philip Pullman;en;Excellent;4.25;88227.0;603.98;0.0;Amazon Digital Services,  Inc,;Ja;Young Adult / Fantasy
2012.0;The Edge of Never;J,A, Redmerski;en;Excellent;4.26;117508.0;600.99;360594.0;Simon and Schuster Digital Sales Inc;Nein;Young Adult / Romance
2013.0;Reconstructing Amelia;Kimberly McCreight;en;Intermediate;3.82;86965.0;198.99;119394.0;Amazon Digital Services,  Inc,;Nein;Mystery / Thriller
2014.0;The One Plus One;Jojo Moyes;en;Intermediate;3.94;87412.0;399.99;239994.0;Hachette;Nein;Contemporary Romance / Womens Fiction
1998.0;The Hours;Michael Cunningham;en;Intermediate;3.91;97462.0;500.0;300.0;Harper;Ja;Historical Fiction
2012.0;Wallbanger;Alice Clayton;en;Excellent;4.1;134805.0;1898.0;0.0;Amazon Digital Services,  Inc,;Nein;Romance / Contemporary
1997.0;Holidays on Ice;David Sedaris;en;Intermediate;3.95;82591.0;595.01;0.0;Amazon Digital Services,  Inc,;Nein;Humor / Short Stories
1996.0;Desperation;Stephen King;en;Intermediate;3.8;94821.0;196.02;117612.0;Amazon Digital Services,  Inc,;Ja;Horror
2011.0;Passion;Lauren Kate;en;Intermediate;3.89;119735.0;790.02;0.0;Amazon Digital Services,  Inc,;Nein;Young Adult / Paranormal Romance
2012.0;The Kill Order;James Dashner;en;Intermediate;3.69;96568.0;1059.86;635916.0;Random;Nein;Young Adult / Dystopian / Science Fiction
2011.0;Angelfall;Susan Ee;en;Excellent;4.19;73886.0;194.04;0.0;Amazon Digital Services,  Inc,;Nein;Young Adult / Fantasy / Post-Apocalyptic
2001.0;Empire Falls;Richard Russo;en;Intermediate;3.91;90811.0;586.04;0.0;Amazon Digital Services,  Inc,;Ja;Historical Fiction
1993.0;The Fires of Heaven;Robert Jordan;en;Excellent;4.13;93227.0;1480.05;888.03;Random;Nein;Fantasy / Epic
2014.0;I'll Give You the Sun;Jandy Nelson;en;Excellent;4.14;140937.0;583.05;349.83;Simon and Schuster Digital Sales Inc;Nein;Young Adult / Contemporary
1999.0;Survivor;Chuck Palahniuk;en;Intermediate;3.93;49551.0;192.06;115236.0;Harper;Nein;Thriller / Dark Fiction
2007.0;Shopaholic and Baby;Sophie Kinsella;en;Intermediate;3.77;98130.0;191.07;0.0;Amazon Digital Services,  Inc,;Nein;Chick Lit / Romance
2004.0;The Dark Tower;Stephen King;en;Excellent;4.27;93296.0;770.07;0.0;Amazon Digital Services,  Inc,;Ja;Fantasy / Horror / Western
2009.0;Twilight Director's Notebook;Catherine Hardwicke;en;Excellent;4.2;88847.0;1726.08;1035648.0;Harper;Nein;Non-fiction / Film / Behind-the-Scenes
2001.0;Shopaholic Abroad;Sophie Kinsella;en;Intermediate;3.75;93498.0;1468.79;881274.0;Penguin;Nein;Chick Lit / Romance
1984.0;Surely You're Joking, Mr, Feynman! Adventures of a Curious Character;Richard Feynman;en;Excellent;4.29;91625.0;948.1;0.0;Amazon Digital Services,  Inc,;Nein;Memoir / Science / Non-fiction
2010.0;Linger;Maggie Stiefvater;en;Intermediate;3.91;125363.0;376.11;0.0;Amazon Digital Services,  Inc,;Nein;Young Adult / Fantasy / Paranormal
1921.0;The Complete Anne of Green Gables Boxed Set;L,M, Montgomery;en;Famous;4.42;92142.0;1510.11;906066.0;Random;Ja;Childrens / Classic
1916.0;A Portrait of the Artist as a Young Man;James Joyce, Seamus Deane;en;Intermediate;3.6;92569.0;565.11;339066.0;Random;Nein;Classic / Literary Fiction
2009.0;The Gathering Storm;Robert Jordan, Brandon Sanderson;en;Excellent;4.34;94095.0;750.12;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy / Epic
1871.0;Middlemarch;George Eliot, Michel Faber;en;Intermediate;3.93;95995.0;186.12;0.0;Amazon Digital Services,  Inc,;Nein;Classic / Literary Fiction
2012.0;Point of Retreat;Colleen Hoover;en;Excellent;4.3;109344.0;185.13;0.0;Amazon Digital Services,  Inc,;Nein;Young Adult / Romance / Contemporary
1997.0;The Partner;John Grisham;en;Intermediate;3.89;86870.0;746.13;0.0;Amazon Digital Services,  Inc,;Nein;Thriller / Legal Fiction
1973.0;The Hobbit and The Lord of the Rings;J,R,R, Tolkien;en;Famous;4.59;90907.0;184.14;110484.0;Amazon Digital Services,  Inc,;Ja;Fantasy / Adventure
2009.0;Thoughtless;S,C, Stephens;en;Excellent;4.12;90483.0;1114.14;668484.0;Penguin;Nein;Young Adult / Romance
1986.0;Presumed Innocent;Scott Turow;en;Excellent;4.1;91774.0;553.15;331.89;Amazon Digital Services,  Inc,;Ja;Thriller / Legal Fiction
1989.0;The Dark Half;Stephen King;en;Intermediate;3.74;94624.0;550.16;330096.0;Macmillan;Ja;Horror / Thriller
2006.0;Cleopatra: A Life;Stacy Schiff;en;Intermediate;3.62;73994.0;181.17;0.0;Amazon Digital Services,  Inc,;Nein;Biography / History
2005.0;The World Is Flat: A Brief History of the Twenty-first Century;Thomas L, Friedman;en;Intermediate;3.66;78271.0;544.18;326508.0;Hachette;Nein;Non-fiction / Economics
2013.0;Steelheart;Brandon Sanderson;en;Excellent;4.16;76261.0;1243.06;745836.0;Penguin;Nein;Young Adult / Fantasy / Dystopian
1995.0;Rainbow Fish and the big Blue Whale;Marcus Pfister, J, Alison James;en;Excellent;4.15;95421.0;903.19;0.0;Amazon Digital Services,  Inc,;Nein;Children’s
1864.0;Voyage au centre de la Terre;Jules Verne;en;Intermediate;3.84;89410.0;1726.2;1035.72;Macmillan;Ja;Science Fiction
2009.0;The Happiness Project;Gretchen Rubin;en;Intermediate;3.57;94456.0;177.21;106326.0;Amazon Digital Services,  Inc,;Nein;Self-help / Personal Development
1962.0;The Man in the High Castle;Philip K, Dick;en;Intermediate;3.66;84180.0;2280.46;1368276.0;Hachette;Ja;Alternate History / Science Fiction
1974.0;Helter Skelter: The True Story of The Manson Murders;Vincent Bugliosi, Curt Gentry;en;Intermediate;4.0;92158.0;176.22;0.0;Amazon Digital Services,  Inc,;Ja;True Crime / Non-fiction
1320.0;Inferno;Dante Alighieri, Anthony M, Esolen;en;Intermediate;3.99;87511.0;354.22;212532.0;Hachette;Nein;Klassische Literatur / Historischer Roman
2012.0;Shadow of Night;Deborah Harkness;en;Excellent;4.04;97925.0;1242.44;745464.0;Amazon Digital Services,  Inc,;Nein;Historischer Fantasy-Roman
2014.0;Leaving Time;Jodi Picoult;en;Intermediate;3.94;76553.0;175.23;105138.0;Amazon Digital Services,  Inc,;Nein;Drama / Familiengeschichte
2006.0;Moon Called;Patricia Briggs;en;Excellent;4.18;129150.0;350.24;0.0;Amazon Digital Services,  Inc,;Nein;Urban Fantasy
2006.0;Blue Bloods;Melissa de la Cruz;en;Intermediate;3.68;116687.0;702.24;421344.0;Amazon Digital Services,  Inc,;Nein;Jugendfantasy / Paranormal Romance
1994.0;The Alienist;Caleb Carr;en;Excellent;4.05;96981.0;1230.24;738144.0;Harper;Ja;Krimi / Psychothriller
2015.0;Between the World and Me;Ta-Nehisi Coates;en;Famous;4.4;74218.0;523.25;0.0;Amazon Digital Services,  Inc,;Nein;Sachbuch / Gesellschaft
1667.0;Paradise Lost;John Milton, John      Leonard;en;Intermediate;3.8;96316.0;868.26;0.0;Amazon Digital Services,  Inc,;Nein;Klassische Literatur / Epik
2009.0;The Big Short: Inside the Doomsday Machine;Michael   Lewis;en;Excellent;4.26;37090.0;1216.26;729756.0;Simon and Schuster Digital Sales Inc;Ja;Sachbuch / Wirtschaft
1999.0;The Girl Who Loved Tom Gordon;Stephen King;en;Intermediate;3.56;95768.0;1346.76;808056.0;Amazon Digital Services,  Inc,;Nein;Psychologischer Thriller / Horror
2011.0; A Monster Calls ;Patrick Ness, Jim Kay, Siobhan Dowd;en;Excellent;4.36;104579.0;1842.45;1105.47;Random;Ja;Jugendbuch / Fantasy
2010.0;Towers of Midnight;Robert Jordan, Brandon Sanderson;en;Famous;4.42;91383.0;344.27;206562.0;Amazon Digital Services,  Inc,;Nein;Fantasy
1971.0;The Day of the Jackal;Frederick Forsyth;en;Excellent;4.25;85883.0;171.27;0.0;Amazon Digital Services,  Inc,;Ja;Spionagethriller
2010.0;Rework;Jason Fried, David Heinemeier Hansson;en;Intermediate;3.93;88626.0;517.27;310362.0;Simon and Schuster Digital Sales Inc;Nein;Business / Management
2011.0;Attachments;Rainbow Rowell;en;Intermediate;3.95;105414.0;170.28;102168.0;Amazon Digital Services,  Inc,;Nein;Contemporary Romance
2005.0;The Twilight Saga;Stephenie Meyer, Ilyana Kadushin, Matt Walters;en;Intermediate;3.88;89204.0;1632.28;979368.0;Penguin;Ja;Jugendfantasy / Vampirromanze
2012.0;Tell the Wolves I'm Home;Carol Rifka Brunt;en;Excellent;4.04;85582.0;340.29;0.0;Amazon Digital Services,  Inc,;Nein;Historischer Roman
1972.0;All Creatures Great And Small;James Herriot;en;Excellent;4.31;64779.0;1024.29;0.0;Amazon Digital Services,  Inc,;Ja;Tiermedizin / Memoir
2011.0;The Unbecoming of Mara Dyer;Michelle Hodkin;en;Excellent;4.09;83847.0;1879.29;1127574.0;Macmillan;Nein;Business / Management  
1997.0;Three to Get Deadly;Janet Evanovich;en;Excellent;4.14;113400.0;1109.79;665874.0;Hachette;Nein;Romantic Comedy / Contemporary Fiction  
1905.0;The Scarlet Pimpernel;Emmuska Orczy;en;Excellent;4.06;93217.0;648.09;388854.0;Hachette;Ja;Jugendfantasy / Paranormal Romance  
1971.0;The Monster at the End of This Book;Jon Stone, Michael J, Smollin;en;Famous;4.45;102184.0;340.29;0.0;Amazon Digital Services,  Inc,;Nein;Drama / Coming-of-Age  
1972.0;Tales of a Fourth Grade Nothing;Judy Blume;en;Excellent;4.09;106435.0;508.3;304.98;Penguin;Nein;Biografie / Tiermedizin  
2012.0;Shadow and Bone;Leigh Bardugo;en;Excellent;4.05;135225.0;678.3;0.0;Amazon Digital Services,  Inc,;Ja;Jugendfantasy / Paranormal Romance  
2009.0;Het diner;Herman Koch, Sam Garrett;en;Novice;3.22;74979.0;848.3;0.0;Amazon Digital Services,  Inc,;Nein;Krimi / Humor  
2013.0;Champion;Marie Lu;en;Excellent;4.37;114623.0;1688.31;1012986.0;Simon and Schuster Digital Sales Inc;Nein;Historischer Roman / Abenteuer  
1985.0;Contact;Carl Sagan;en;Excellent;4.11;90917.0;1350.31;810186.0;Random;Ja;Kinderbuch  
2011.0;Lola and the Boy Next Door;Stephanie Perkins;en;Intermediate;4.0;108370.0;674.31;404586.0;Amazon Digital Services,  Inc,;Nein;Kinderbuch  
1999.0;White Teeth;Zadie Smith;en;Intermediate;3.75;82474.0;167.31;100386.0;Amazon Digital Services,  Inc,;Nein;Jugendfantasy / Fantasy  
2012.0;American Sniper: The Autobiography of the Most Lethal Sniper in U,S, Military History;Chris Kyle, Scott McEwen, Jim DeFelice;en;Intermediate;3.97;61422.0;2153.06;1291836.0;Macmillan;Ja;Literarischer Roman / Gesellschaft  
2004.0;My Horizontal Life: A Collection of One-Night Stands;Chelsea Handler;en;Intermediate;3.79;83607.0;1294.54;776724.0;Simon and Schuster Digital Sales Inc;Nein;Jugendfantasy / Dystopie  
2011.0;The Power of Six;Pittacus Lore;en;Excellent;4.17;97938.0;1843.79;1106274.0;Macmillan;Nein;Sachbuch / Wissenschaft  
2013.0;The Interestings;Meg Wolitzer;en;Intermediate;3.54;76566.0;1342.32;805392.0;Harper;Nein;Young Adult / Romance  
1988.0;The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury;Bill Watterson;en;Famous;4.65;93001.0;166.32;0.0;Amazon Digital Services,  Inc,;Nein;Literarischer Roman / Gesellschaft  
2008.0;People of the Book;Geraldine Brooks;en;Intermediate;4.0;95796.0;1291.92;775152.0;Penguin;Nein;Memoir / Militärbiografie  
2012.0;The Secret Keeper;Kate Morton;en;Excellent;4.13;89460.0;332.33;199398.0;Harper;Nein;Humor / Memoir  
1984.0;So Long, and Thanks for All the Fish;Douglas Adams;en;Excellent;4.08;93774.0;1985.63;1191378.0;Harper;Ja;Literarischer Roman / Drama  
1927.0;Der Steppenwolf;Hermann Hesse, Basil Creighton;en;Excellent;4.11;205807.0;833.33;499998.0;Amazon Digital Services,  Inc,;Nein;Science Fiction
2001.0;The Surgeon;Tess Gerritsen;en;Excellent;4.1;89468.0;1835.33;1101198.0;Random;Ja;Klassiker / Philosophischer Roman
2012.0;The Girl You Left Behind;Jojo Moyes;en;Intermediate;3.95;80991.0;1152.04;691224.0;Random;Nein;Thriller / Medizin
1996.0;Royal Assassin;Robin Hobb;en;Excellent;4.21;82608.0;164.34;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy
1953.0;Childhood's End;Arthur C, Clarke;en;Excellent;4.09;87141.0;1226.74;0.0;Amazon Digital Services,  Inc,;Ja;Science Fiction
2004.0; The Tale of Despereaux;Kate DiCamillo, Timothy Basil Ering;en;Intermediate;4.0;113066.0;1153.35;692.01;Penguin;Ja;Kinderbuch / Fantasy
2007.0;Animal, Vegetable, Miracle: A Year of Food Life;Barbara Kingsolver, Steven L, Hopp, Camille Kingsolver, Richard A, Houser;en;Excellent;4.03;83881.0;823.35;494.01;Amazon Digital Services,  Inc,;Nein;Sachbuch / Ernährung
2014.0;Heir of Fire;Sarah J, Maas;en;Famous;4.53;123843.0;163.35;98.01;Hachette;Nein;Jugendfantasy / Fantasy
1994.0;The Eye of the World;Robert Jordan;en;Excellent;4.1;91046.0;823.35;494.01;Hachette;ja;Fantasy
2009.0;The Sweetness at the Bottom of the Pie;Alan Bradley;en;Intermediate;3.81;99841.0;1757.25;1054.35;Penguin;Nein;Mystery
2003.0;Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality;Donald Miller;en;Intermediate;3.92;82090.0;162.36;0.0;Amazon Digital Services,  Inc,;Nein;Spiritualität / Religion  
2005.0;A Breath of Snow and Ashes;Diana Gabaldon;en;Famous;4.43;87098.0;1746.6;1047.96;Penguin;Nein;Historischer Roman / Zeitreise  
2014.0;The Blood of Olympus;Rick Riordan;en;Famous;4.41;110719.0;162.36;97416.0;Amazon Digital Services,  Inc,;Nein;Jugendfantasy / Mythologie  
2016.0;Truly Madly Guilty;Liane Moriarty;en;Intermediate;3.55;90477.0;162.36;0.0;Amazon Digital Services,  Inc,;Nein;Zeitgenössischer Roman / Drama  
2012.0;Saga, Volume One;Brian K, Vaughan, Fiona Staples;en;Excellent;4.25;131906.0;162.36;97416.0;Amazon Digital Services,  Inc,;Nein;Graphic Novel
2011.0;The Art of Fielding;Chad Harbach;en;Intermediate;3.99;81712.0;324.37;194622.0;Amazon Digital Services,  Inc,;Nein;Literarischer Roman / Sport  
1964.0;A Moveable Feast;Ernest Hemingway;en;Excellent;4.04;69992.0;813.37;488022.0;Penguin;Ja;Memoir / Literatur  
2006.0;Fablehaven;Brandon Mull;en;Excellent;4.08;99390.0;1470.26;882156.0;Random;Ja;Jugendfantasy / Abenteuer  
2000.0;The Wide Window;Lemony Snicket, Brett Helquist;en;Intermediate;3.91;118624.0;161.37;96822.0;Amazon Digital Services,  Inc,;Ja;Kinderbuch / Mystery  
2001.0;Grave Peril;Jim Butcher;en;Excellent;4.18;97736.0;322.38;193428.0;Amazon Digital Services,  Inc,;Ja;Urban Fantasy / Paranormal  
2007.0;Einstein, His Life and Universe;Walter Isaacson;en;Excellent;4.08;71156.0;322.38;193428.0;Amazon Digital Services,  Inc,;Nein;Biografie / Wissenschaft  
2011.0;Effortless;S,C, Stephens;en;Excellent;4.37;83085.0;160.38;96228.0;Amazon Digital Services,  Inc,;Nein;Jugendfantasy / Romance  
1998.0;The Street Lawyer;John Grisham;en;Intermediate;3.81;80577.0;320.39;192234.0;Random;Nein;Rechts-Thriller  
1976.0;Roll of Thunder, Hear My Cry;Mildred D, Taylor;en;Intermediate;3.79;92980.0;642.39;385434.0;Hachette;Ja;Historischer Roman / Bürgerrechtsbewegung  
2009.0;Pride and Prejudice and Zombies;Seth Grahame-Smith, Jane Austen;en;Novice;3.28;103995.0;615.02;369012.0;Amazon Digital Services,  Inc,;Ja;Horror / Satire  
2013.0;Lets Explore Diabetes with Owls;David Sedaris;en;Intermediate;3.8;81616.0;478.4;287.04;Macmillan;Nein;Humor / Essays  
1987.0;Dirk Gently's Holistic Detective Agency;Douglas Adams;en;Intermediate;3.97;89569.0;478.4;0.0;Amazon Digital Services,  Inc,;Ja;Science-Fiction / Humor  
2008.0;Rodrick Rules;Jeff Kinney;en;Excellent;4.1;91831.0;478.4;0.0;Amazon Digital Services,  Inc,;Nein;Kinderbuch / Humor  
2015.0;Why Not Me?;Mindy Kaling;en;Intermediate;3.89;74199.0;1598.4;959.04;Random;Nein;Memoir / Humor  
2014.0;Four: A Divergent Collection;Veronica Roth;en;Excellent;4.1;97058.0;475.41;0.0;Amazon Digital Services,  Inc,;Nein;Jugendfantasy / Dystopie  
2015.0;Modern Romance;Aziz Ansari, Eric Klinenberg;en;Intermediate;3.85;94231.0;157.41;0.0;Amazon Digital Services,  Inc,;Nein;Sachbuch / Gesellschaft  
2012.0;The One and Only Ivan;Katherine Applegate, Patricia Castelao;en;Excellent;4.24;85136.0;475.41;0.0;Amazon Digital Services,  Inc,;Ja;Kinderbuch / Tiere  
1997.0;The Perfect Storm: A True Story of Men Against the Sea;Sebastian Junger;en;Excellent;4.07;45382.0;634.41;380646.0;Hachette;Ja;Sachbuch / Abenteuer  
2005.0;Elantris;Brandon Sanderson;en;Excellent;4.17;95950.0;314.42;188652.0;Simon and Schuster Digital Sales Inc;Nein;Fantasy
2008.0;The Knife of Never Letting Go;Patrick Ness;en;Intermediate;3.96;99638.0;1136.02;681612.0;Amazon Digital Services,  Inc,;Ja;Jugendfantasy / Dystopie  
1998.0;One Thousand White Women: The Journals of May Dodd;Jim Fergus;en;Intermediate;3.88;84367.0;472.42;283452.0;Amazon Digital Services,  Inc,;Nein;Historischer Roman / Zeitgeschichte  
2009.0;Handle with Care;Jodi Picoult;en;Intermediate;3.96;90138.0;1420.42;852252.0;Harper;Nein;Drama / Familienroman  
2004.0;Song of Susannah;Stephen King, Darrel Anderson;en;Intermediate;3.98;84957.0;469.43;0.0;Amazon Digital Services,  Inc,;Nein;Horror / Fantasy  
2012.0;Reached;Ally Condie;en;Intermediate;3.56;109290.0;155.43;0.0;Amazon Digital Services,  Inc,;Nein;Jugenddystopie  
1981.0;Midnight's Children;Salman Rushdie;en;Intermediate;3.99;75502.0;1474.23;884538.0;Amazon Digital Services,  Inc,;Ja;Literarischer Roman  
2004.0;The Zombie Survival Guide: Complete Protection from the Living Dead;Max Brooks;en;Intermediate;3.86;82535.0;154.44;0.0;Amazon Digital Services,  Inc,;Nein;Sachbuch / Überleben  
1999.0;The Testament;John Grisham;en;Intermediate;3.83;80377.0;778.44;467064.0;Random;Nein;Rechts-Thriller  
1930.0;Murder at the Vicarage;Agatha Christie;en;Excellent;4.03;93963.0;669.24;401544.0;Harper;Ja;Krimi / Mystery  
1998.0;Among the Hidden ;Margaret Peterson Haddix;en;Intermediate;3.97;94478.0;2106.45;1263.87;Harper;Nein;Jugenddystopie / Science-Fiction  
2007.0;In Defense of Food: An Eater's Manifesto;Michael Pollan;en;Excellent;4.07;80434.0;618.45;0.0;Amazon Digital Services,  Inc,;Nein;Sachbuch / Ernährung  
1958.0;The Witch of Blackbird Pond;Elizabeth George Speare;en;Intermediate;3.97;105770.0;1230.46;738276.0;Penguin;Nein;Historischer Roman / Jugendbuch  
2015.0;The Heir;Kiera Cass;en;Intermediate;3.85;111044.0;614.46;0.0;Amazon Digital Services,  Inc,;Nein;Jugenddystopie / Romance  
2002.0;Shopaholic Ties the Knot;Sophie Kinsella;en;Intermediate;3.77;88139.0;460.46;0.0;Amazon Digital Services,  Inc,;Nein;Frauenliteratur / Chick Lit  
1859.0;The Woman in White;Wilkie Collins, Matthew Sweet;en;Intermediate;3.98;93134.0;768.46;0.0;Amazon Digital Services,  Inc,;Ja;Mystery / Klassiker  
2015.0;Career of Evil;Robert Galbraith, J,K, Rowling;en;Excellent;4.21;66979.0;1167.32;700392.0;Penguin;Ja;Krimi / Thriller  
2009.0;The Summer I Turned Pretty;Jenny Han;en;Intermediate;3.96;104730.0;610.47;0.0;Amazon Digital Services,  Inc,;Ja;Jugendroman / Liebesgeschichte  
1998.0;Four to Score ;Janet Evanovich;en;Excellent;4.17;106871.0;151.47;90882.0;Amazon Digital Services,  Inc,;Nein;Krimi / Humor  
1996.0;The Color of Water: A Black Man's Tribute to His White Mother;James McBride;en;Excellent;4.06;80906.0;151.47;0.0;Amazon Digital Services,  Inc,;Nein;Memoir / Rassismus  
2009.0;SuperFreakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance;Steven D, Levitt, Stephen J, Dubner;en;Intermediate;3.95;85006.0;1176.57;705942.0;Penguin;Nein;Sachbuch / Wirtschaft  
2006.0;Darkfever;Karen Marie Moning;en;Excellent;4.14;110812.0;1618.8;971.28;Penguin;Nein;Urban Fantasy / Paranormal  
1995.0;Stone of Tears;Terry Goodkind;en;Excellent;4.1;83235.0;1111.12;666672.0;Penguin;Nein;Fantasy
2010.0;Heart of the Matter;Emily Giffin;en;Intermediate;3.73;83461.0;910.48;546288.0;Simon and Schuster Digital Sales Inc;Nein;Frauenliteratur  
1847.0;Vanity Fair: A Novel Without a Hero;William Makepeace Thackeray, John Carey;en;Intermediate;3.76;91323.0;149.49;0.0;Amazon Digital Services,  Inc,;Ja;Klassiker / Gesellschaft  
1959.0;The Sirens of Titan;Kurt Vonnegut Jr,;en;Excellent;4.16;72493.0;151.0;90.6;Amazon Digital Services,  Inc,;Nein;Science-Fiction / Satire  
